"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","pooled","Unknown","mtab_webber_cuba_lumos_062018_uplc_12","mtab_webber_cuba_lumos_062018_uplc_31","mtab_webber_cuba_lumos_062018_uplc_37","isotopes","adduct","pcgroup"
"265",208.087725350383,208.087628698538,208.087775033713,298.583679199219,297.799652099609,298.60059601602,3,1,2,296592.584526806,328707.019764954,307751.262631666,"[22][M+1]-","","27"
"266",208.787983665695,208.78792055036,208.787998385079,33.74602204902,33.6543807983398,33.8206176757812,3,1,2,759972.094743895,520548.12637894,938495.192811928,"","[M-H]- 209.791","2"
"267",208.977040443627,208.932932120013,208.977299702965,25.1254987716675,21.12339812802,25.15160094402,4,1,2,2403601.64888911,1742166.92696842,2020985.32294369,"[21][M+2]-","","1"
"268",208.934569738723,208.902704640092,208.934618635943,32.01929839998,31.9345035552979,32.6675491333008,3,1,2,7253343.41078631,4323314.88932178,72605.6676001288,"","","2"
"269",209.018425047061,209.018383084281,209.018552867512,74.51730408102,73.3967819213867,74.5615081787109,3,1,2,188321.100374091,143801.331474197,172496.928195598,"","","93"
"270",208.932905448447,208.932886988605,208.932923908289,14.66615872899,13.26230857698,16.070008881,2,0,1,329255.731063141,453445.330742321,245800.734113533,"","","430"
"271",208.932907472519,208.93285092569,208.932944395735,93.67341982398,89.72925091302,99.312171504,3,0,1,105177.42118909,123630.32536757,64249.272588931,"","","241"
"272",208.932852616313,208.932852616313,208.932852616313,108.33100201602,108.33100201602,108.33100201602,1,0,1,148945.917933377,158854.394131428,89431.1021387639,"","","240"
"273",209.787431056759,209.787323092624,209.787558392477,33.74602204902,33.6543807983398,33.8206176757812,3,1,2,354834.200924216,380957.453779616,1003053.51205903,"","[M-2H+K]- 172.841","2"
"274",209.808514494391,209.808316110447,209.934230623512,33.0823440551758,31.9345035552979,33.8206176757812,5,1,2,318296.025381571,556012.353865235,560263.384805708,"","[M+Cl]- 174.841","2"
"275",210.785313044953,210.78525765703,210.785368432876,33.7374992370605,33.6543807983398,33.8206176757812,2,1,1,112454.009336632,74738.283625049,408162.979883639,"","","295"
"276",210.91118577273,210.91118577273,210.91118577273,421.7666015625,421.7666015625,421.7666015625,1,0,1,93895.2091587881,4906.93494698405,103273.656349614,"","","180"
"277",210.931573051076,210.899605050493,210.962048008119,32.0083837509155,24.58220516802,32.0822639465332,4,1,2,2903749.90537196,1665972.38850568,44289.8358091646,"[23][M]-","","2"
"278",211.795023691333,211.784579219645,211.805403889307,33.74602204902,33.0823440551758,33.8206176757812,6,1,2,163646.986993887,266723.478255992,265178.318028196,"","[M-2H+K]- 174.841","2"
"279",211.931202569933,211.931171314952,211.931233824915,31.9769009776389,31.9345035552979,32.01929839998,2,1,1,253515.306654426,135461.700277741,74249.4406080365,"[23][M+1]-","","2"
"280",212.083396986688,212.083396986688,212.083396986688,195.709976196289,195.709976196289,195.709976196289,1,0,1,3915.11463654786,85736.0055580735,95127.920781126,"","","196"
"281",212.781911433269,212.781911433269,212.781911433269,33.8206176757812,33.8206176757812,33.8206176757812,1,0,1,8980.75399737805,24872.2349147536,143203.274546676,"","","296"
"282",212.910662941514,212.910662941514,212.910662941514,14.3775129318237,14.3775129318237,14.3775129318237,1,0,1,511206.529755348,128668.29578732,1106150.7517572,"","","53"
"283",212.957644293149,212.938603296967,212.957827498665,25.1053199768066,23.9813957214355,25.7143459320068,3,1,1,177077.334692451,38477.2261555679,453237.326261893,"","","1"
"284",213.002765620574,213.002747762298,213.00278417346,261.289916992188,260.586791992188,262.47883920102,3,1,2,725949.802908962,422340.653641796,764074.159320506,"","","427"
"285",212.977784786702,212.977784786702,212.977784786702,283.226470947266,283.226470947266,283.226470947266,1,0,1,50842.8836648762,63186.636803886,114920.96925913,"","","369"
"286",213.002698161677,213.002698161677,213.002698161677,233.994171142578,233.994171142578,233.994171142578,1,0,1,20011.6943931639,37893.5700852461,116575.124141573,"","","80"
"287",213.962554149931,213.962554149931,213.962554149931,266.63262678498,266.63262678498,266.63262678498,1,0,1,62692.7546502457,135716.683210697,27128.8817795099,"","","471"
"288",214.143572382117,214.143555383208,214.14362600942,337.812103271484,337.581207275391,338.14878524802,3,1,2,284965.962995837,234694.60044489,223129.710617219,"","","103"
"289",214.913712855442,214.913559268614,214.913856615519,484.39419012798,475.397155761719,490.816802978516,7,0,2,124532.045827627,309247.208470468,83224.4073512944,"","","62"
"290",214.913851566281,214.913715044415,214.913955396899,528.01005030402,523.93775449602,533.83544512098,5,0,2,119612.897823266,78751.3458335387,100347.539600953,"","","6"
"291",214.913786429726,214.913515757825,214.914245908293,513.572513590432,505.5966796875,519.810090465,6,0,2,147249.955206911,88295.6738794425,119733.936109171,"","","232"
"292",214.913871126022,214.913794068687,214.914132174122,444.3681640625,441.78194089602,445.35123092898,3,0,2,102255.662242932,311611.781864895,141063.452938119,"","","229"
"293",214.913683097766,214.913576661667,214.913966788451,453.617901296146,450.04938156798,457.687652587891,4,0,2,68558.1352141541,116018.722315676,128947.437581128,"","","60"
"294",214.9136215702,214.913612391295,214.91373707744,497.971910706,496.167724609375,500.289978027344,3,0,2,32680.4324314587,122262.125861337,128569.439820675,"","","244"
"295",214.913795683856,214.913617916863,214.91420316054,466.51936131999,463.053588867188,470.709106445312,4,0,2,104455.936533776,103955.07703367,172048.322638125,"","","225"
"296",214.913592527142,214.913512800952,214.913672253332,430.795470768201,430.376922607422,431.21401892898,2,0,2,32318.4633137339,67405.6517641021,92219.2006991041,"","","85"
"297",214.913553208933,214.913517789547,214.91358862832,414.631942749023,412.625946044922,416.637939453125,2,0,1,25392.6026184789,68056.5295794213,85305.4146800879,"","","258"
"298",214.964164258138,214.964121306146,214.96424597785,236.95051574707,236.377868652344,237.550851729,3,1,2,427508.928214634,294694.325558329,527631.310044731,"","","453"
"299",215.032749058733,215.032690419206,215.032807698261,34.3134956359863,34.2283477783203,34.3986434936523,2,1,1,1724577.44679076,1264954.81300573,3015642.17105438,"[24][M]-","","2"
"300",215.004763890086,215.004763890086,215.004763890086,73.39107404802,73.39107404802,73.39107404802,1,0,1,8317.84609572058,209512.918291636,3636.95579824882,"","","89"
"301",215.915501190211,215.915472081596,215.915741271312,139.193786621094,136.49028214398,143.093460083008,5,1,2,125110.357384499,96060.0178436212,113387.148292011,"","","233"
"302",215.91549861198,215.915413388837,215.915549571109,105.51079889802,92.546940033,110.93255724798,7,0,2,873407.370812932,382763.975049629,186870.881832256,"","","151"
"303",215.915456443737,215.915436422435,215.915471904813,128.856953056234,125.206069946289,131.40763961598,4,0,2,594826.659288776,301831.90342073,159925.281262301,"","","158"
"304",215.915644495713,215.915476969052,215.915680091677,151.18374432102,149.433929443359,154.486282348633,3,1,1,144920.500827051,185218.031869124,167048.528572162,"","","236"
"305",215.915473122376,215.915449796738,215.915496448014,118.135481862924,116.717819213867,119.55314451198,2,0,2,266073.463829488,118772.408300883,111564.053108807,"","","159"
"306",215.915679931902,215.915679931902,215.915679931902,161.318206787109,161.318206787109,161.318206787109,1,1,0,105515.446528878,88281.5777474052,90828.7098413599,"","","237"
"307",216.036576222581,216.036110293233,216.037042151929,34.3134956359863,34.2283477783203,34.3986434936523,2,1,1,129726.566393178,32643.43602279,180624.627761468,"[24][M+1]-","","2"
"308",216.791914085416,216.791885621963,216.791942548869,33.7002014236799,33.6543807983398,33.74602204902,2,1,1,76106.9205490139,92114.71785856,81040.7913362086,"","[M-2H+K]- 179.835","2"
"309",216.942798112758,216.942798112758,216.942798112758,297.799652099609,297.799652099609,297.799652099609,1,1,0,99531.031159324,44832.9528344274,43269.4076414704,"","","395"
